id,key,value,type
363113736,material,cement_block,building
363114872,width,0.2,regular
363114872,highway,footway,regular
363114872,surface,unpaved,regular
363114872,smoothness,bad,regular
363115327,building,residential,regular
363115327,street,Jitegemee,addr
363115327,levels,1,building
363115327,material,cement_block,building
363115349,building,commercial,regular
363115349,street,Mzambarauni,addr
363115349,levels,1,building
363115349,material,cement_block,building
363115414,building,commercial;residential,regular
363115414,street,Kwajongo,addr
363115414,levels,1,building
363115414,material,cement_block,building
363115812,width,1,regular
363115812,highway,footway,regular
363115812,surface,unpaved,regular
363115812,smoothness,bad,regular
363116268,building,residential,regular
363116268,levels,1,building
363116268,material,cement_block,building
363116295,building,construction,regular
363116295,street,Jitegemee,addr
363116295,levels,1,building
363116295,material,cement_block,building
363116319,building,construction,regular
363116319,street,Jitegemee,addr
363116319,levels,1,building
363116319,material,cement_block,building
363118055,highway,footway,regular
363118055,smoothness,bad,regular
363118055,surface,unpaved,regular
363118055,width,1,regular
363118372,building,residential,regular
363118372,street,Kwajongo,addr
363118372,levels,1,building
363118372,material,cement_block,building
363118899,building,residential,regular
363118899,street,NHC,addr
363118899,levels,1,building
363118899,material,cement_block,building
363121728,building,commercial;residential,regular
363121728,street,Matukano,addr
363121728,levels,1,building
363121728,material,cement_block,building
363121747,building,residential,regular
363121747,street,Beach Boy,addr
363121747,levels,1,building
363121747,material,cement_block,building
363121765,building,residential,regular
363121765,street,Matukano,addr
363121765,levels,1,building
363121765,material,cement_block,building
363121798,building,residential,regular
363121798,street,Mzambarauni,addr
363121798,levels,1,building
363121798,material,cement_block,building
363121819,building,residential,regular
363121819,street,Beach Boy,addr
363121819,levels,1,building
363121819,material,cement_block,building
363122387,depth,0.2,regular
363122387,width,0.2,regular
363122387,covered,no,regular
363122387,blockage,no,regular
363122387,waterway,ditch,regular
363125546,building,residential,regular
363125546,levels,1,building
363125546,material,cement_block,building
363125565,building,residential,regular
363125565,street,Mabibo Farasi,addr
363125565,levels,1,building
363125565,material,cement_block,building
363125583,building,residential,regular
363125583,street,Mabibo Farasi,addr
363125583,levels,1,building
363125583,material,cement_block,building
363125601,building,residential,regular
363125601,street,Mabibo Farasi,addr
363125601,levels,1,building
363125601,material,cement_block,building
363125619,building,residential,regular
363125619,street,Mabibo Farasi,addr
363125619,levels,1,building
363125619,material,cement_block,building
363125637,building,residential,regular
363125637,street,Mabibo Farasi,addr
363125637,levels,1,building
363125637,material,cement_block,building
363125655,building,residential,regular
363125655,street,Mabibo Farasi,addr
363125655,levels,1,building
363125655,material,cement_block,building
363125776,highway,residential,regular
363125776,name,Kimweri Avenue Road,regular
363125776,oneway,no,regular
363125776,smoothness,good,regular
363125776,surface,asphalt,regular
363125776,width,10,regular
363127303,blockage,dirt,regular
363127303,covered,no,regular
363127303,depth,0.5,regular
363127303,waterway,ditch,regular
363127303,width,1,regular
363127369,building,residential,regular
363127369,levels,1,building
363127369,material,cement_block,building
363127390,amenity,toilets,regular
363127390,building,residential,regular
363127390,street,Mabibo Farasi,addr
363127390,levels,1,building
363127390,material,cement_block,building
363127423,building,residential,regular
363127423,street,Mabibo Farasi,addr
363127423,levels,1,building
363127423,material,cement_block,building
363127448,building,residential,regular
363127448,street,Mabibo Farasi,addr
363127448,levels,1,building
363127448,material,cement_block,building
363127466,street,Mabibo Farasi,addr
363127466,building,commercial;residential,regular
363127466,levels,1,building
363127466,material,cement_block,building
363127486,building,residential,regular
363127486,street,Mabibo Farasi,addr
363127486,levels,1,building
363127486,material,cement_block,building
363127504,building,residential,regular
363127504,street,Mabibo Farasi,addr
363127504,levels,1,building
363127504,material,cement_block,building
363127526,building,commercial,regular
363127526,street,Mabibo Farasi,addr
363127526,levels,1,building
363127526,material,cement_block,building
363127559,building,residential,regular
363127559,street,Mabibo Farasi,addr
363127559,levels,1,building
363127559,material,cement_block,building
363127595,building,residential,regular
363127595,street,Mabibo Farasi,addr
363127595,levels,1,building
363127595,material,cement_block,building
363127614,building,residential,regular
363127614,street,Mabibo Farasi,addr
363127614,levels,1,building
363127614,material,cement_block,building
363127632,building,residential,regular
363127632,street,Mabibo Farasi,addr
363127632,levels,1,building
363127632,material,cement_block,building
363127653,building,residential,regular
363127653,street,Mabibo Farasi,addr
363127653,levels,1,building
363127653,material,cement_block,building
363127671,highway,footway,regular
363129448,building,commercial;residential,regular
363129448,levels,1,building
363129448,material,cement_block,building
363129470,building,residential,regular
363129470,street,Matukano,addr
363129470,levels,1,building
363129470,material,cement_block,building
363129491,building,commercial,regular
363129491,street,Matukano,addr
363129491,levels,1,building
363129491,material,cement_block,building
363131315,blockage,no,regular
363131315,covered,yes,regular
363131315,depth,0.3,regular
363131315,waterway,drain,regular
363131315,width,0.3,regular
363131739,building,residential,regular
363131739,street,Matukano,addr
363131739,levels,1,building
363131739,material,cement_block,building
363132192,width,1,regular
363132192,highway,footway,regular
363132192,surface,unpaved,regular
363132192,smoothness,very_bad,regular
363132456,building,residential,regular
363132456,street,Kisiwani,addr
363132456,levels,1,building
363132456,material,cement_block,building
363133593,building,residential,regular
363133593,street,Kimamba,addr
363133593,levels,1,building
363133593,material,cement_block,building
363134239,width,0.3,regular
363134239,highway,footway,regular
363134239,surface,unpaved,regular
363134239,smoothness,intermediate,regular
363136089,building,commercial,regular
363136089,street,Matukano,addr
363136089,levels,1,building
363136089,material,metal,building
363136484,building,residential,regular
363136484,street,Oysterbay,addr
363136484,levels,2,building
363136484,material,cement_block,building
363137100,building,commercial,regular
363137100,street,Mabibo Farasi,addr
363137100,levels,1,building
363137100,material,cement_block,building
363137850,covered,no,regular
363137850,waterway,drain,regular
363138864,width,1.5,regular
363138864,highway,footway,regular
363138864,surface,unpaved,regular
363138864,smoothness,bad,regular
363139071,building,residential,regular
363139071,street,Matukano,addr
363139071,levels,1,building
363139071,material,cement_block,building
363142035,building,commercial,regular
363142035,street,Matukano,addr
363142035,levels,1,building
363142035,material,metal,building
363144468,building,residential,regular
363144468,street,Oysterbay,addr
363144468,levels,1,building
363144468,material,cement_block,building
363144487,building,residential,regular
363144487,street,Oysterbay,addr
363144487,levels,2,building
363144487,material,cement_block,building
363151964,highway,footway,regular
363151964,smoothness,bad,regular
363151964,surface,unpaved,regular
363156842,building,residential,regular
363156842,street,Magereza,addr
363156842,levels,1,building
363156842,material,cement_block,building
363219852,highway,footway,regular
363219852,smoothness,bad,regular
363219852,surface,unpaved,regular
363219852,width,1,regular
363220999,name,Apartment,regular
363220999,building,construction,regular
363220999,street,Oysterbay,addr
363220999,levels,2,building
363220999,material,cement_block,building
363227168,height,3,regular
363227168,barrier,fence,regular
363240101,building,residential,regular
363240101,street,Kimamba,addr
363240101,levels,1,building
363240101,material,cement_block,building
363241023,building,residential,regular
363241023,street,Kimamba,addr
363241023,levels,1,building
363241023,material,cement_block,building
363241041,highway,footway,regular
363241041,surface,unpaved,regular
363241041,smoothness,intermediate,regular
363241651,building,residential,regular
363241651,street,Kimamba,addr
363241651,levels,1,building
363241651,material,cement_block,building
363242742,layer,-1,regular
363242742,tunnel,culvert,regular
363242742,covered,yes,regular
363242742,waterway,drain,regular
363242760,covered,no,regular
363242760,waterway,drain,regular
363244045,highway,footway,regular
363244045,surface,unpaved,regular
363249874,name,China,regular
363249874,waterway,river,regular
363250707,building,residential,regular
363250707,street,Kwa Jongo,addr
363250707,levels,1,building
363250707,material,cement_block,building
363258140,building,residential,regular
363258140,street,Mbuyuni,addr
363258140,levels,1,building
363258140,material,cement_block,building
363267979,building,commercial;residential,regular
363267979,street,Kisiwani,addr
363267979,levels,1,building
363267979,material,cement_block,building
363269641,highway,footway,regular
363269641,surface,unpaved,regular
363269641,smoothness,bad,regular
363271875,building,residential,regular
363271875,street,Bukene Street,addr
363271875,levels,1,building
363271875,material,cement_block,building
363273700,building,commercial,regular
363273700,street,Garage,addr
363273700,levels,1,building
363273700,material,cement_block,building
363273720,building,commercial,regular
363273720,street,Garage,addr
363273720,levels,1,building
363273720,material,cement_block,building
363273738,shop,kiosk,regular
363273738,building,commercial;residential,regular
363273738,street,Garage,addr
363273738,levels,1,building
363273738,material,cement_block,building
363274098,building,apartments,regular
363274098,street,Masaki,addr
363274098,levels,3,building
363274098,material,cement_block,building
363275096,building,residential,regular
363275096,levels,1,building
363275096,material,cement_block,building
363275115,building,residential,regular
363275115,street,Mabibo Farasi,addr
363275115,levels,1,building
363275115,material,cement_block,building
363275142,building,residential,regular
363275142,street,Mabibo Farasi,addr
363275142,levels,1,building
363275142,material,cement_block,building
363275161,building,residential,regular
363275161,street,Mabibo Farasi,addr
363275161,levels,1,building
363275161,material,cement_block,building
363275180,building,residential,regular
363275180,street,Mabibo Farasi,addr
363275180,levels,1,building
363275180,material,cement_block,building
363275219,building,residential,regular
363275219,street,Mabibo Farasi,addr
363275219,levels,1,building
363275219,material,cement_block,building
363275279,width,2,regular
363275279,highway,footway,regular
363275279,surface,unpaved,regular
363275279,smoothness,bad,regular
363276241,building,commercial,regular
363276241,street,Jitegemee,addr
363276241,levels,1,building
363276241,material,wood,building
363276653,building,residential,regular
363276653,street,Masaki,addr
363276653,levels,2,building
363276653,material,cement_block,building
363276690,street,Mzinga,addr
363276690,building,residential,regular
363276690,levels,1,building
363276690,material,cement_block,building
363276709,street,Mzinga,addr
363276709,building,residential,regular
363276709,levels,1,building
363276709,material,cement_block,building
363276784,building,commercial,regular
363276784,levels,1,building
363276784,material,cement_block,building
363276824,amenity,toilets,regular
363276824,building,residential,regular
363276824,street,Mabibo Farasi,addr
363276824,levels,1,building
363276824,material,cement_block,building
363276844,building,residential,regular
363276844,street,Mabibo Farasi,addr
363276844,levels,1,building
363276844,material,cement_block,building
363276862,building,commercial;residential,regular
363276862,street,Mabibo Farasi,addr
363276862,levels,1,building
363276862,material,cement_block,building
363276880,building,residential,regular
363276880,street,Mabibo Farasi,addr
363276880,levels,1,building
363276880,material,cement_block,building
363276899,building,residential,regular
363276899,street,Mabibo Farasi,addr
363276899,levels,1,building
363276899,material,cement_block,building
363276944,building,residential,regular
363276944,street,Masaki,addr
363276944,levels,2,building
363276944,housenumber,668,addr
363276944,material,cement_block,building
363276991,building,residential,regular
363276991,street,Masaki,addr
363276991,levels,3,building
363276991,material,cement_block,building
363277347,building,residential,regular
363277347,street,Kidile,addr
363277347,levels,1,building
363277347,material,cement_block,building
363277715,building,residential,regular
363277715,street,Jitegemee,addr
363277715,levels,1,building
363277715,material,cement_block,building
363277734,building,residential,regular
363277734,street,Jitegemee,addr
363277734,levels,1,building
363277734,material,cement_block,building
363277854,building,residential,regular
363277854,levels,1,building
363277854,material,cement_block,building
363277872,building,residential,regular
363277872,street,Garage,addr
363277872,levels,1,building
363277872,material,cement_block,building
363277948,depth,0.5,regular
363277948,width,1,regular
363277948,covered,no,regular
363277948,blockage,dirt,regular
363277948,waterway,drain,regular
363278120,building,residential,regular
363278120,street,Makai Street,addr
363278120,levels,2,building
363278120,material,cement_block,building
363278142,building,residential,regular
363278142,street,Masaki,addr
363278142,levels,3,building
363278142,material,cement_block,building
363278388,building,residential,regular
363278388,street,Jitegemee,addr
363278388,levels,1,building
363278388,material,cement_block,building
363278423,highway,footway,regular
363278423,smoothness,intermediate,regular
363278423,surface,unpaved,regular
363278423,width,3,regular
363279114,street,Mzinga,addr
363279114,building,residential,regular
363279114,levels,1,building
363279114,material,cement_block,building
363279580,building,commercial,regular
363279580,street,Jitegemee,addr
363279580,levels,1,building
363279580,material,cement_block,building
363279601,building,residential,regular
363279601,street,Oysterbay,addr
363279601,levels,2,building
363279601,material,cement_block,building
363279965,name,E.A.G.T Church,regular
363279965,building,public,regular
363279965,religion,christian,regular
363279965,levels,1,building
363279965,material,cement_block,building
363280040,street,Mabibo Farasi,addr
363280040,building,residential,regular
363280040,levels,1,building
363280040,material,cement_block,building
363280075,street,Mabibo Farasi,addr
363280075,building,commercial;residential,regular
363280075,levels,1,building
363280075,material,cement_block,building
363280118,building,residential,regular
363280118,street,Mabibo Farasi,addr
363280118,levels,1,building
363280118,material,cement_block,building
363280968,building,commercial,regular
363280968,street,Jitegemee,addr
363280968,levels,1,building
363280968,material,cement_block,building
363281005,building,residential,regular
363281005,street,Jitegemee,addr
363281005,levels,1,building
363281005,material,cement_block,building
363282147,building,residential,regular
363282147,street,Azimio,addr
363282147,levels,1,building
363282147,material,cement_block,building
363282268,building,commercial;residential,regular
363282268,street,Jitegemee,addr
363282268,levels,1,building
363282268,material,cement_block,building
363282519,street,Oysterbay,addr
363282519,building,residential,regular
363282519,levels,1,building
363282519,material,cement_block,building
363282555,building,commercial;residential,regular
363282555,street,Jitegemee,addr
363282555,levels,1,building
363282555,material,cement_block,building
363282573,building,residential,regular
363282573,street,Jitegemee,addr
363282573,levels,1,building
363282573,material,cement_block,building
363282911,name,3 Sec,regular
363282911,building,commercial,regular
363282911,street,Oysterbay,addr
363282911,levels,1,building
363282911,material,cement_block,building
363282930,housenumber,89,addr
363282930,street,Oysterbay,addr
363282930,building,residential,regular
363282930,levels,1,building
363282930,material,cement_block,building
363282930,name,Mtwara Cressent,regular
363283441,building,residential,regular
363283441,street,Bonde La Mpunga,addr
363283441,levels,1,building
363283441,material,cement_block,building
363283476,depth,0.5,regular
363283476,width,0.5,regular
363283476,covered,no,regular
363283476,blockage,rubbish,regular
363283476,waterway,drain,regular
363284152,building,residential,regular
363284152,street,Jitegemee,addr
363284152,levels,1,building
363284152,material,cement_block,building
363284172,building,residential,regular
363284172,street,Mchangani,addr
363284172,levels,1,building
363284172,material,cement_block,building
363284433,building,residential,regular
363284433,street,Azimio,addr
363284433,levels,1,building
363284433,material,cement_block,building
363285167,building,residential,regular
363285167,street,Mabibo Farasi,addr
363285167,levels,1,building
363285167,material,cement_block,building
363285185,highway,footway,regular
363285185,smoothness,bad,regular
363285185,surface,unpaved,regular
363285185,width,2,regular
363285388,layer,-1,regular
363285388,covered,yes,regular
363285388,diameter,0.5,regular
363285388,waterway,drain,regular
363285484,building,residential,regular
363285484,street,Jitegemee,addr
363285484,levels,1,building
363285484,material,cement_block,building
363285606,building,residential,regular
363285606,street,Mzambarauni Msikitini,addr
363285606,levels,1,building
363285606,material,cement_block,building
363285626,building,residential,regular
363285626,street,Mzambarauni Msikitini,addr
363285626,levels,1,building
363285626,material,cement_block,building
363285646,building,commercial;residential,regular
363285646,street,Mzambarauni Msikitini,addr
363285646,levels,1,building
363285646,material,cement_block,building
363286217,building,residential,regular
363286217,street,Jitegemee,addr
363286217,levels,1,building
363286217,material,cement_block,building
363286235,building,commercial;residential,regular
363286235,street,Jitegemee,addr
363286235,levels,1,building
363286235,material,cement_block,building
363286497,building,residential,regular
363286497,street,Mchangani,addr
363286497,levels,1,building
363286497,material,cement_block,building
363287038,building,residential,regular
363287038,street,Mabibo Farasi,addr
363287038,levels,1,building
363287038,material,cement_block,building
363287116,building,residential,regular
363287116,street,Mabibo Farasi,addr
363287116,levels,1,building
363287116,material,cement_block,building
363287168,building,residential,regular
363287168,street,Mabibo Farasi,addr
363287168,levels,1,building
363287168,material,cement_block,building
363287223,building,residential,regular
363287223,street,Mabibo Farasi,addr
363287223,levels,1,building
363287223,material,cement_block,building
363287275,building,residential,regular
363287275,street,Mabibo Farasi,addr
363287275,levels,1,building
363287275,material,cement_block,building
363287327,building,residential,regular
363287327,street,Mabibo Farasi,addr
363287327,levels,1,building
363287327,material,cement_block,building
363287382,building,residential,regular
363287382,street,Mabibo Farasi,addr
363287382,levels,1,building
363287382,material,cement_block,building
363287433,building,commercial;residential,regular
363287433,street,Mabibo Farasi,addr
363287433,levels,1,building
363287433,material,cement_block,building
363287466,building,residential,regular
363287466,street,Mabibo Farasi,addr
363287466,levels,1,building
363287466,material,cement_block,building
363287902,highway,footway,regular
363287902,surface,unpaved,regular
363287902,smoothness,intermediate,regular
363289158,street,Mabibo Farasi,addr
363289158,building,commercial;residential,regular
363289158,levels,1,building
363289158,material,cement_block,building
363289195,building,residential,regular
363289195,street,Jitegemee,addr
363289195,levels,1,building
363289195,material,cement_block,building
363289226,building,residential,regular
363289226,street,Jitegemee,addr
363289226,levels,1,building
363289226,material,cement_block,building
363289310,building,residential,regular
363289310,street,Msirikale,addr
363289310,levels,1,building
363289310,material,cement_block,building
363289654,name,Scorpion Garage,regular
363289654,building,commercial,regular
363289654,levels,1,building
363289654,material,cement_block,building
363289893,height,3,regular
363289893,barrier,fence,regular
363291222,building,residential,regular
363291222,street,Msirikale,addr
363291222,levels,1,building
363291222,material,cement_block,building
363291273,building,residential,regular
363291273,street,Oysterbay,addr
363291273,levels,1,building
363291273,housenumber,558,addr
363291273,material,cement_block,building
363291312,building,construction,regular
363291312,street,Oysterbay,addr
363291312,levels,1,building
363291312,material,cement_block,building
363291336,building,commercial;residential,regular
363291336,street,Oysterbay,addr
363291336,levels,1,building
363291336,material,cement_block,building
363291628,building,commercial,regular
363291628,levels,1,building
363291628,material,cement_block,building
363291647,building,residential,regular
363291647,street,Jitegemee,addr
363291647,levels,1,building
363291647,material,cement_block,building
363292148,building,residential,regular
363292148,street,Peninsula,addr
363292148,levels,1,building
363292148,material,cement_block,building
363292175,building,residential,regular
363292175,street,Peninsula,addr
363292175,levels,1,building
363292175,material,cement_block,building
363292207,building,residential,regular
363292207,street,Peninsula,addr
363292207,levels,1,building
363292207,material,cement_block,building
363292238,building,residential,regular
363292238,street,Peninsula,addr
363292238,levels,1,building
363292238,material,cement_block,building
363292431,building,commercial,regular
363292431,street,Mzambarauni Msikitini,addr
363292431,levels,1,building
363292431,material,metal,building
363292507,width,1,regular
363292507,highway,footway,regular
363292507,surface,unpaved,regular
363292507,smoothness,very_bad,regular
363294280,building,residential,regular
363294280,street,Garage,addr
363294280,levels,1,building
363294280,material,cement_block,building
363294298,building,residential,regular
363294298,street,Garage,addr
363294298,levels,1,building
363294298,material,cement_block,building
363294931,highway,residential,regular
363294931,surface,unpaved,regular
363294931,smoothness,intermediate,regular
363295258,building,residential,regular
363295258,levels,1,building
363295258,material,cement_block,building
363295277,building,residential,regular
363295277,street,Garage,addr
363295277,levels,1,building
363295277,material,cement_block,building
363295583,building,residential,regular
363295583,street,Garage,addr
363295583,levels,1,building
363295583,material,cement_block,building
363295876,building,residential,regular
363295876,street,Jitegemee,addr
363295876,levels,1,building
363295876,material,cement_block,building
363295895,building,residential,regular
363295895,street,Jitegemee,addr
363295895,levels,1,building
363295895,material,cement_block,building
363295956,depth,0.5,regular
363295956,width,1,regular
363295956,covered,no,regular
363295956,blockage,rubbish,regular
363295956,waterway,ditch,regular
363296108,building,commercial;residential,regular
363296108,street,Mabibo Farasi,addr
363296108,levels,1,building
363296108,material,cement_block,building
363296293,building,residential,regular
363296293,street,Bonde La Mpunga,addr
363296293,levels,1,building
363296293,material,cement_block,building
363296313,building,residential,regular
363296313,street,Peninsula,addr
363296313,levels,1,building
363296313,material,cement_block,building
363296347,building,residential,regular
363296347,street,Garage,addr
363296347,levels,1,building
363296347,material,cement_block,building
363296366,building,residential,regular
363296366,street,Garage,addr
363296366,levels,1,building
363296366,material,cement_block,building
363296386,building,residential,regular
363296386,street,Garage,addr
363296386,levels,1,building
363296386,material,cement_block,building
363298048,height,3,regular
363298048,barrier,fence,regular
363301614,building,residential,regular
363301614,street,bonde la Mpunga,addr
363301614,levels,1,building
363301614,material,cement_block,building
363302518,street,Mabibo Farasi,addr
363302518,building,residential,regular
363302518,levels,1,building
363302518,material,cement_block,building
363302536,street,Mabibo Farasi,addr
363302536,building,residential,regular
363302536,levels,1,building
363302536,material,cement_block,building
363302554,street,Mabibo Farasi,addr
363302554,building,residential,regular
363302554,levels,1,building
363302554,material,cement_block,building
363302572,street,Mabibo Farasi,addr
363302572,building,residential,regular
363302572,levels,1,building
363302572,material,cement_block,building
363302590,street,Mabibo Farasi,addr
363302590,building,construction,regular
363302590,levels,1,building
363302590,material,cement_block,building
363302610,street,Mabibo Farasi,addr
363302610,building,residential,regular
363302610,levels,1,building
363302610,material,cement_block,building
363303206,building,residential,regular
363303206,street,Azimio,addr
363303206,levels,1,building
363303206,material,cement_block,building
363303229,building,residential,regular
363303229,street,Azimio,addr
363303229,levels,1,building
363303229,material,cement_block,building
363303265,building,residential,regular
363303265,street,Azimio,addr
363303265,levels,1,building
363303265,material,cement_block,building
363303283,building,residential,regular
363303283,levels,1,building
363303283,material,cement_block,building
363303301,building,residential,regular
363303301,street,Azimio,addr
363303301,levels,1,building
363303301,material,cement_block,building
363303656,name,Katungunya,regular
363303656,amenity,place_of_worship,regular
363303656,building,public,regular
363303656,religion,muslim,regular
363303656,street,Mchangani,addr
363303656,levels,1,building
363303656,material,cement_block,building
363303675,highway,footway,regular
363303675,surface,unpaved,regular
363303675,smoothness,intermediate,regular
363305511,highway,footway,regular
363305511,surface,unpaved,regular
363305511,smoothness,bad,regular
363307465,building,residential,regular
363307465,street,Azimio,addr
363307465,levels,1,building
363307465,material,cement_block,building
363308778,building,commercial;residential,regular
363308778,street,Mzambarauni Msikitini,addr
363308778,levels,1,building
363308778,material,cement_block,building
363308836,building,residential,regular
363308836,street,Mzambarauni Msikitini,addr
363308836,levels,1,building
363308836,material,cement_block,building
363308886,building,residential,regular
363308886,street,Mzambarauni Msikitini,addr
363308886,levels,1,building
363308886,material,cement_block,building
363347514,building,residential,regular
363347514,street,Mabibo Farasi,addr
363347514,levels,1,building
363347514,material,cement_block,building
363350485,boat,no,regular
363350485,waterway,river,regular
363445811,width,10,regular
363445811,highway,residential,regular
363445811,surface,asphalt,regular
363445811,smoothness,intermediate,regular
363467264,building,public,regular
363467264,street,Fire,addr
363467264,levels,2,building
363467264,material,cement_block,building
363467299,building,commercial,regular
363467299,street,Fire Street,addr
363467299,levels,1,building
363467299,material,cement_block,building
363472245,building,yes,regular
363472245,levels,1,building
363472245,material,cement_block,building
363472267,building,yes,regular
363472267,levels,1,building
363472267,material,cement_block,building
363700480,building,yes,regular
363700480,levels,1,building
363701562,building,yes,regular
363701562,levels,1,building
363701590,building,yes,regular
363701590,levels,1,building
363701615,building,yes,regular
363701615,levels,1,building
363701661,building,yes,regular
363701661,levels,1,building
363701819,building,yes,regular
363701842,building,yes,regular
363701842,levels,1,building
363702186,building,yes,regular
363702186,levels,1,building
363702204,building,yes,regular
363702204,levels,1,building
363702245,city,Dar es Salaam,addr
363702245,street,Mpakani B,addr
363702245,building,residential,regular
363702245,age,post_2000,building
363702245,condition,good,building
363702245,levels,1,building
363702245,material,cement_block,building
363702245,roof,metal,building
363702245,structure,confined_masonary,building
363702269,city,Dar es Salaam,addr
363702269,street,Mabatini,addr
363702269,building,construction,regular
363702269,age,post_2000,building
363702269,condition,poor,building
363702269,levels,1,building
363702269,material,cement_block,building
363702269,structure,confined_masonary,building
363702945,building,yes,regular
363702964,building,yes,regular
363702985,building,yes,regular
363704611,building,yes,regular
363704911,building,yes,regular
363704911,levels,1,building
363705454,building,yes,regular
363706047,building,yes,regular
363706047,levels,1,building
363706067,building,yes,regular
363706067,levels,1,building
363708278,building,yes,regular
363708278,levels,1,building
363708301,building,yes,regular
363708301,levels,1,building
363708364,building,yes,regular
363708693,name,Manzese Dispensary,regular
363708693,phone,0754-988866,regular
363708693,building,commercial,regular
363708693,levels,1,building
363708693,material,cement_block,building
363708879,building,yes,regular
363708902,building,yes,regular
363708967,city,Dar es Salaam,addr
363708967,street,Mpakani B,addr
363708967,building,residential,regular
363708967,age,post_2000,building
363708967,condition,good,building
363708967,levels,1,building
363708967,material,cement_block,building
363708967,roof,metal,building
363708967,structure,confined_masonary,building
363708991,city,Dar es salam,addr
363708991,street,Mpakani B,addr
363708991,building,commercial,regular
363708991,age,pre_2000,building
363708991,condition,good,building
363708991,levels,1,building
363708991,material,cement_block,building
363708991,roof,metal,building
363708991,structure,confined_masonary,building
363708991,name,Jod Pub,regular
363709393,building,yes,regular
363709393,levels,1,building
363709453,building,yes,regular
363709658,building,yes,regular
363709658,levels,1,building
363709848,building,yes,regular
363709848,levels,1,building
363709867,building,yes,regular
363709867,levels,1,building
363709944,building,yes,regular
363710073,building,residential,regular
363710073,street,Jitegemee,addr
363710073,levels,1,building
363710073,material,cement_block,building
363710210,building,yes,regular
363710371,building,yes,regular
363710371,levels,1,building
363710459,building,yes,regular
363710491,building,yes,regular
363711182,building,yes,regular
363712294,building,yes,regular
363712648,building,yes,regular
363712648,levels,1,building
363713580,building,yes,regular
363713580,levels,1,building
363715048,building,yes,regular
363715048,levels,1,building
363715090,city,Dar es Salaam,addr
363715090,street,Ostadh,addr
363715090,building,residential,regular
363715090,age,post_2000,building
363715090,condition,good,building
363715090,levels,1,building
363715090,material,cement_block,building
363715090,roof,metal,building
363715090,structure,confined_masonary,building
363715181,building,yes,regular
363715181,levels,1,building
363715211,building,yes,regular
363715211,levels,1,building
363715234,building,yes,regular
363715751,building,yes,regular
363715782,building,yes,regular
363715813,building,yes,regular
363715957,building,yes,regular
363715975,building,yes,regular
363715993,building,yes,regular
363716219,building,yes,regular
363716219,levels,1,building
363716336,building,yes,regular
363716336,levels,1,building
363716368,building,yes,regular
363716368,levels,1,building
363716388,building,yes,regular
363716410,building,yes,regular
363716410,levels,1,building
363716568,building,yes,regular
363716568,levels,1,building
363716667,building,residential,regular
363716667,street,Jitegemee,addr
363716667,levels,1,building
363716667,material,cement_block,building
363716686,building,residential,regular
363716686,street,Jitegemee,addr
363716686,levels,1,building
363716686,material,cement_block,building
363716731,building,yes,regular
363716731,levels,1,building
363716898,building,yes,regular
363717105,building,residential,regular
363717105,levels,1,building
363717105,material,cement_block,building
363717380,building,yes,regular
363717398,building,yes,regular
363718221,building,yes,regular
363718252,building,yes,regular
363718252,levels,1,building
363718281,building,yes,regular
363718281,levels,1,building
363718370,building,residential,regular
363718370,street,Jitegemee,addr
363718370,levels,1,building
363718370,material,cement_block,building
363718405,building,yes,regular
363718405,levels,1,building
363718427,building,yes,regular
363718427,levels,1,building
363718446,building,residential,regular
363718446,street,Azimio,addr
363718446,levels,1,building
363718446,material,cement_block,building
363718478,building,residential,regular
363718478,street,Azimio,addr
363718478,levels,1,building
363718478,material,cement_block,building
363718496,building,residential,regular
363718496,street,Azimio,addr
363718496,levels,1,building
363718496,material,cement_block,building
363718722,city,Dar es Salaam,addr
363718722,street,Mpakani B,addr
363718722,building,residential,regular
363718722,age,post_2000,building
363718722,condition,good,building
363718722,levels,1,building
363718722,material,cement_block,building
363718722,roof,metal,building
363718722,structure,confined_masonary,building
363718740,city,Dar es Salaam,addr
363718740,housenumber,KJM/MPB/136,addr
363718740,street,Mpakani B,addr
363718740,building,residential,regular
363718740,age,pre_2000,building
363718740,condition,good,building
363718740,levels,1,building
363718740,material,cement_block,building
363718740,roof,metal,building
363718740,structure,confined_masonary,building
363718762,building,yes,regular
363718796,name,CRDB Bank,regular
363718796,amenity,bank,regular
363718796,building,commercial,regular
363718796,material,cement_block,building
363719562,city,Dar es Salaam,addr
363719562,street,Sinza A,addr
363719562,building,residential,regular
363719562,age,post_2000,building
363719562,condition,good,building
363719562,levels,1,building
363719562,material,cement_block,building
363719562,roof,metal,building
363719562,structure,reinforced_masonary,building
363719580,city,Dar es Salaam,addr
363719580,street,Sinza A,addr
363719580,building,residential,regular
363719580,age,post_2000,building
363719580,condition,good,building
363719580,levels,1,building
363719580,material,cement_block,building
363719580,roof,metal,building
363719580,structure,reinforced_masonary,building
363719600,city,Dar es Salaam,addr
363719600,street,Sinza A,addr
363719600,building,residential,regular
363719600,age,post_2000,building
363719600,condition,good,building
363719600,levels,1,building
363719600,material,cement_block,building
363719600,roof,metal,building
363719600,structure,reinforced_masonary,building
363719640,city,Dar es Salaam,addr
363719640,street,Kijitonyama,addr
363719640,building,yes,regular
363719640,age,post_2000,building
363719640,condition,good,building
363719640,levels,1,building
363719640,material,cement_block,building
363719640,roof,metal,building
